name,lat,long,Score
The Square Rabbit,35.777088,-78.638475,42.42142678
Marco's Pizza,40.108452,-84.624878,62.42505153
Supatra's Thai Bistro,33.877066,-117.753845,16.66135234
Hummingbird House Cafe,33.501419,-117.664216,96.93215423
1111 Lounge,37.789223,-122.420377,57.75187671
Sunlife Organics,34.021341,-118.809484,52.68422068
Lips,32.755412,-117.129408,12.94878824
Extreme Pizza,36.823707,-119.808371,70.78004354
Swami's Cafe,33.037001,-117.292193,11.29884769
Blynk Organic,35.226879,-80.843538,17.6929456
Taco John's,40.69993038,-99.07510936,28.30304653
Greenleaf Gourmet Chopshop,34.067325,-118.404856,49.51768895
Tribal Cafe,34.068618,-118.262676,69.44122449
Loving Hut,33.563404,-117.628845,29.98725653
Bombay Cuisine,42.957023,-85.634472,75.02344377
Eat To Nurture,40.747965,-74.244455,78.44979123
Jerusalem Pizza,40.66243,-74.233501,64.64156747
C������rate,35.594167,-82.55162,35.30626017
Golden Wok Chinese Restaurant,38.002184,-84.44474,21.58218634
Pasquale T's Italian Res/ctrng,38.938074,-121.096148,1.203296985
Latitudes Restaurant,38.897541,-121.076746,92.86184252
Colfax Max,39.093595,-120.951912,53.82677624
Lamppost Pizza,38.554063,-121.787121,33.95684631
Kathmandu Kitchen,38.544599,-121.738822,4.324268567
Grover Grind,35.121617,-120.627853,46.17766002
Taco Bell,37.968466,-84.503333,92.41868655
Treebones Resort,35.883769,-121.455831,92.3834801
Ubuntu Napa,38.30036,-122.286293,50.52499933
Manchu Wok Usa,32.8044747,-96.6424269,20.2315518
Bay34th St Pizzeria,32.934086,-96.83982,64.0860686
Firehouse Pizza Restaurant,NA,NA,84.61230231
Wild Bean Cafe,41.394406,-81.641883,84.31655193
Pizza Pro,30.050133,-90.6847,12.73905654
Black Angus Steakhouse,33.507664,-112.03714,45.78044028
Bangkok Thai 9,39.952109,-75.174686,95.57328559
Beggars Banquet Catering,38.246499,-78.110066,92.85588848
Ganesh Indian Cuisine,NA,NA,47.13926765
Riverside Korean Restaurant,39.085697,-84.51068,38.37030562
Marvin Monzzeronis Gate,43.16995,-77.7034,60.61103865
Communitea,40.745396,-73.95323,57.13984867
Yaya's Coffee House,33.75159,-116.95866,46.00562367
Taste of India,43.091083,-77.6361,16.23527265
Pie By The Pound,40.733088,-73.990214,27.17870914
Fazoli's,38.732669,-90.389325,12.35248114
Zaxby's,34.73363,-80.79657,13.48096792
Western Sizzlin Steak House,35.015997,-80.570736,11.3970022
Taco Del Mar,47.164746,-122.293203,97.5740245
Annie's Restaurant,40.773842,-73.957243,80.26513407
Elegancia Caterers,NA,NA,94.24679454
Saltgrass Steak House,32.68212756,-97.41159247,97.65334449
Hungry Howie's Pizza,42.258083,-84.42379,89.33058552
Star of Siam Thai Kitchen Inc,40.7103,-73.8497,84.97403069
Pizza Pro,NA,NA,25.33505019
Smoothie King,26.177294,-81.79951072,23.22749804
Paul Revere's Pizza,42.191475,-91.78608,49.67489607
Pronto,40.964725,-76.88474,5.681640845
Western Sizzlin Steakhouse,35.765772,-91.6411955,61.16646172
Back Bay Grill,43.65812,-70.26463,57.46842917
One World Pizza,40.110558,-88.213394,43.63685918
Danh's Garden,32.4799,-93.72218,76.56024823
Manchu Wok,41.756619,-71.216635,1.641386225
New York Pizzeria,29.755382,-95.626386,5.381653226
Panera Bread,33.968759,-84.488447,67.7180427
Angela's Cafe - Closed,40.095497,-75.28511,59.16401125
Paul's Italian Kitchen,47.660102,-122.313148,13.26082073
Orcas Food Co-op,48.695503,-122.905945,82.96497845
Organic To Go,47.556112,-122.045587,47.61500448
Ka Liko Terrace - Closed,21.292996,-157.837241,92.11250869
Grounds For Coffee,41.10839644,-112.0197936,44.9204525
Buck's Grill House - Closed,38.59372,-109.56718,1.05051175
Pizzeria Uno Chicago Bar & Grill,42.373964,-71.118934,51.37299647
Cafe Gourmandises,34.058752,-84.079383,91.04132092
India Kitchen,37.546518,-121.981882,7.432636
Dos Coronas - Ravenna,41.158,-81.254,6.871046076
Bollywood Cafe,28.04312,-82.59328,94.97380531
Black Angus Steakhouse,26.250643,-80.25332,9.624876474
Eddington's Soup Salad,44.979725,-93.259605,72.89938399
Marie Callender's,44.960664,-122.983613,35.21791713
Pizza Inn,29.8067979,-95.8090197,56.25926884
Antonious Pizza,NA,NA,33.96797335
Biscuits & Berries Catering,NA,NA,28.92530535
Chimayo Mexican Grill,39.629173,-106.05453,36.70391149
The Fermentaria,40.006863,-75.29035,93.52068247
The Rupee Room,40.443298,-74.501982,21.27412556
La Pizza Loca,33.714907,-116.229196,84.9330761
Logan's Roadhouse,NA,NA,50.28323075
Autozone,41.9972,-87.7161,90.51880097
Elly's Tea and Coffee House,NA,NA,25.22838334
Contact Pizza Place of Signal Mountain,35.13968,-85.32837,19.00343685
Smoothie King,39.019707,-77.469501,21.47344437
Bunch Berries,40.654618,-73.927944,35.70543624
The Main Feature Theatre and Pizza Pub,43.268997,-91.47728,52.40302758
Beleza Lounge,33.7791,-84.3824,16.09267678
Abuelo's Mexican Food Embassy,NA,NA,81.82683019
Whistle Stop Cafe - Closed,48.374756,-114.1813,12.78386254
Sammy's California Woodfired Pizza,33.5255463,-117.1588581,19.09373893
,34.088646,-84.27252,90.67733026
Two Chefs Are Better Than One,42.64256,-71.37198,83.89583272
Panera Bread,33.036545,-80.155815,96.74347652
La Salita Restaurant,35.09255,-106.53278,1.601591046
The Seedling Cafe,42.761597,-71.46762,0.055422214
Ya Halla Restaurant,41.72122,-83.596115,11.72898625
Nhinja,35.594788,-97.63849,77.61711103
Buca Di Beppo,34.03825,-84.30871,69.98515344
Mankas Tapas Steak House,38.285927,-122.10695,52.88197351
Simple Simon's Pizza,35.460514,-94.77333,80.73482607
Bombay Express,NA,NA,67.36575095
Little Thai Fine Dining,34.236954,-119.03708,39.38446514
Cincy Steak Lemonaid,39.129208,-84.50968,66.30537473
Snappy Tomato Pizza,36.63154,-90.82632,62.77343529
China Hut,42.45354,-123.32252,27.55166797
Lo-lo's Chicken & Waffles,36.196417,-115.2403218,66.88802354
Visa Vis Bar and Grill,38.23571,-85.758514,20.43793713
Maracas,32.52778,-93.72207,43.89900411
Buca Di Beppo,39.968826,-83.003746,62.19586909
,36.113625,-97.0589,10.93288653
Railroad Cafe,42.3148,-86.11164,37.25977543
Carmen's Cafe Nicole,41.96007,-70.66566,34.66318069
Domino's Pizza,30.443,-90.14346,7.688631923
Lushan China Bistro Lounge,40.417313,-86.893036,22.45288149
Buca Di Beppo,39.91235,-86.06518,36.14928392
Food Art,29.9462,-90.07292,77.28235695
Emery's Catering Svc,41.88662,-71.382355,20.35886887
Italian Pie,29.93756,-89.94599,5.988559112
Arugula Deli,43.48899,-112.03657,2.104008489
The Otherside Cafe,42.34808,-71.08967,32.25441554
Gokul Indian Restaurant,38.65508,-90.29601,46.97247082
Natural Grocers,40.48,-106.83,72.68422988
Domino's Pizza,32.5607,-93.78501,92.97089845
,36.338326,-89.15858,95.93159025
,33.188576,-117.373604,10.55231954
,33.98331,-117.37354,56.78136581
,60.101994,-149.44005,62.85225585
,29.971548,-92.11989,82.08513763
,39.91407,-104.99717,18.3059589
,32.68327,-117.17889,95.34745972
,45.038937,-84.6733,27.76613136
,40.619625,-73.91617,82.48053802
,42.449905,-73.25139,23.27393859
,20.94697,-156.68784,87.6449555
Enzo's La Piccola Cucina,40.248882,-74.74342,22.75057694
Rosso's Trattoria,42.438667,-123.327255,64.78866739
See Thru 28 Chinese Kitchen,41.49275,-87.50722,11.61472258
Viceroy,33.932323,-84.33747,6.223605694
San Loco,40.715906,-73.959085,53.4745759
,44.47184,-72.688416,38.36024866
,38.610455,-122.868965,63.27985419
,33.97629,-118.1873,82.27921749
,35.120872,-120.60736,54.58978541
,30.596752,-91.166306,64.83025203
Komol Restaurant,36.142885,-115.140441,75.76876971
Southern Actuarial Svc Co,33.972026,-84.35853,24.48668037
Discount Beauty Supply,33.393591,-79.289072,61.17556079
Samuel Mancino's Italian,41.613917,-86.728472,50.75452955
,38.22531,-80.09686,37.66723547
,30.407942,-91.0142,89.58669134
,39.08239,-84.883385,48.764601
,36.322063,-86.702805,26.01177459
Banfield Pet Hospital,38.91717,-77.23601,69.95179294
,38.643078,-121.26832,64.72770419
,33.98331,-117.37354,17.01393502
,40.755911,-73.980066,7.486857168
,47.164746,-122.293203,13.75397681
,36.62097,-121.91904,87.2085533
,37.853302,-122.29039,16.08129439
,37.52369,-122.27348,39.77366366
,30.00181,-91.8179,22.25834188
,47.672653,-122.112785,98.92686461
,33.91341,-117.88604,30.6881156
,35.98197,-83.9294,96.56415123
,36.405704,-105.574066,85.28907164
,33.907574,-118.38241,82.4871665
,43.65448,-70.2637,87.64232526
,41.014297,-93.30691,77.98590139
,38.916702,-77.02914,73.82926756
,38.610455,-122.868965,51.23808608
Simple Simon's Pizza,29.530558,-96.076219,48.35143759
Dos Gringos,NA,NA,35.06794905
Red Robin,33.655199,-111.925552,15.16502864
Naked Lunch,NA,NA,60.54182219
Suncafe,NA,NA,96.50866186
The Buchi Bar,NA,NA,57.01228889
Caf? Yumm!,44.094387,-123.0970215,1.177005174
A Votre Sante,34.048435,-118.490364,9.7670936
Summer Day Market and Cafe,25.953974,-81.72374,87.57061446
Cafe Muse,37.8682354,-122.2558077,20.76010768
Peacefood Cafe,NA,NA,25.38333736
Vistro Café At Recologie,NA,NA,92.22759652
Taco Loco,33.53890383,-117.7804815,20.45429606
Domino's Pizza,33.0269672,-96.7806355,48.42857329
Barefoot Market,32.2070711,-98.2235269,87.49464251
Salsarita's,36.337866,-82.372833,36.54429385
Devon's,42.054363,-70.18225,34.99834478
Slam Dunk Pizza & Pasta,NA,NA,65.39592444
Boston Market,41.957204,-87.806672,13.95098164
Liquid Vortex,34.78976,-111.76334,4.98664621
The Raw Kitchen,NA,NA,50.11253507
Big Apple Bagels,40.74536,-89.574,92.62221667
Harmony Cafe,44.261806,-88.4038,68.68594799
Baskin-robbins,NA,NA,91.32564172
Saltgrass Steak House,32.6797413,-97.0926357,45.5978875
Pizza Fusion,NA,NA,56.8046824
Cafe Paleo Brio,34.863796,-111.78931,79.42535281
Dang Lai Palace,40.7350551,-73.9859051,56.9716517
Pele's Other Garden Deli,20.82446,-156.92012,69.02235091
Little Brazil Pizzeria & Luncheonette,40.302665,-73.987476,0.493381717
Juice Press At Equinox Bryant Park,NA,NA,48.51146978
Barnaby's Cafe,NA,NA,2.374660491
Souplantation,34.09,-118.15,44.95850178
Peace Pies,NA,NA,95.58731106
Kaya's Kitchen,40.180792,-74.026007,94.73428517
Siam Thai Cuisine,42.212711,-121.757145,22.31718066
The Green Cat Juice Bar & Market,NA,NA,93.19362422
River City Food Co-op,NA,NA,75.81405405
Loveland Vegetable  Garden,NA,NA,0.234292831
Taste of Punjab,39.970702,-75.146736,44.70514657
Gigi,NA,NA,97.9380385
Caffe Dei,NA,NA,23.38568862
Mr Pita,42.331115,-83.038065,18.75315373
Rasoi Indian Pavilion,40.689675,-73.969824,36.23961274
Grindhouse Coffee Tea Company - Closed,40.047264,-80.66224,10.64237513
East Coast Taco,41.32116,-72.20965,47.8606518
Acapulco Mexican Grill,40.302736,-73.987484,8.255719585
Veg 388,NA,NA,82.28070741
Superfresh! Organic Cafe At Equilibrium,42.85027403,-72.56693482,75.31673015
Indeblue,39.9484978,-75.1619644,88.18997628
Tender Greens,34.0867615,-118.381691,74.4105143
Pine & Crane,34.0905838,-118.277153,38.11761201
Mixt Greens,NA,NA,35.26092865
Al's Beef,41.9051476,-87.6697159,46.68654746
Victory Burger,37.8469658,-122.2845993,15.86546554
Seasons 52,28.4481754,-81.4879761,57.57390515
Hana Food,40.71410382,-73.95113369,15.61838887
Cinnaholic,NA,NA,48.68820037
Aladdin's Eatery Raleigh,NA,NA,23.77131797
Souplantation,33.99106357,-117.9271285,31.8325784
Udupi Cafe,35.79065088,-78.76837204,31.51643992
Fresh Brothers Pizza,NA,NA,65.08187678
Salad Juice Bar,26.287436,-80.20174,97.02505812
The Veggie Cafe,36.1954,-86.72328,1.479503663
Vegetarian House,37.802802,-122.402048,87.38603353
Araya's Vegetarian Place,47.66387,-122.31307,34.56812385
Udipi Pure Vegetarian Cuisine,35.3058,-80.7241,58.48154841
Balewa's Vegan Gourmet,NA,NA,9.926203663
Vegetarian Paradise 3 (closed),40.714804,-73.999021,79.98410796
The Vegan Yacht,30.264976,-97.732442,57.52591663
Fresh Mint Vietnamese Vegetarian Restaurant,NA,NA,48.88235551
Tasty Vegetarian Cusine,37.40502,-121.90627,68.56681844
,41.12576,-73.4195,16.21228953
Taco Cabana,30.217503,-97.755452,32.52405898
,43.3044,-91.78589,68.53574083
Bakers Square,36.807806,-119.857559,7.191253806
Bj's Restaurant & Brewhouse,33.824742,-117.517152,56.49700172
,37.268536,-107.87404,64.27409684
The Harvest Table,36.76102,-81.86109,41.04634657
"Potbelly Sandwich Works, Potbelly Sandwich Shop",38.981655,-76.938156,38.6323908
B & H,40.7283974,-73.9880753,97.26021002
On The Go Takeout Inc,NA,NA,97.64616586
Blue Spruce,36.113625,-97.0589,56.51618518
Sukhadia's,40.756012,-73.980306,14.69691397
Life Alive - Salem,42.5212961,-70.8974458,83.5894808
Fox's Pizza Den,40.81514,-79.51886,46.83190336
Mandarin House,NA,NA,99.47136496
Pizza Pro,32.415634,-99.512924,23.94038508
Manhcu Wok,32.7379432,-97.4339991,98.01539482
Longhorn Steakhouse,39.0483237,-94.3678838,82.23312099
Mr Jim's Pizza - Irving,32.847745,-96.992036,13.35298667
Max and Erma's,38.6249832,-90.1879459,69.08211386
Wild Bean Cafe,42.912552,-85.594808,68.8240174
Smoothie King,29.7586427,-95.3659175,77.76660217
Stir Crazy Cafe,41.850864,-87.954834,14.74475541
O-cha Cafe,NA,NA,42.56413953
Modmarket,39.698044,-104.9402,45.96020106
Genghis Grill Mongolian Stir Fry,NA,NA,32.85995739
Donnie's Homespun Pizza,39.84061374,-88.9725852,9.134619673
Hong Kong Cafe,43.0875715,-89.3635554,81.28982576
,36.141737,-86.816244,19.24137035
Pebbles International Cuisine,28.034939,-80.612465,12.32660047
Peter Pipers Pizza,33.577856,-112.124642,10.94873772
Snappy Tomato Pizza,29.243498,-82.116959,0.038163118
Planet Smoothie,34.820926,-82.28161,51.22165865
Mimi's Cafe,33.8474142,-117.995377,39.48933482
,41.56039,-90.569016,39.7131477
Chipotle Mexican Grill,40.10298,-83.15815,30.41549488
Smokeynote Foods,NA,NA,77.40659062
Pizza Pro,48.793693,-105.413482,48.86869701
Mean Street Pizza,45.3630113,-122.6479136,73.00625435
Pizza Factory,37.754133,-121.466458,58.93124115
The Original Front Room,37.790862,-122.419906,50.09147654
Topper's Pizza,44.5323,-89.5745,65.87414459
Edison Noodle House,40.511558,-74.383682,19.37815221
Smoothie King,29.723806,-95.34441,33.58219453
Imo's Pizza,38.5753919,-90.2547318,21.2313838
Simple Simon's Pizza,32.233562,-97.76922,90.50909825
Pizza Pro,35.70045,-91.625145,69.68930258
Hwy 50,21.90478,-159.58539,77.26179961
Corn Maiden - Bernalillo - Santa Ana Pueblo,35.350768,-106.54692,83.12135232
The Loop Pizza Grill,NA,NA,1.898719309
Pizza Pro,35.426376,-91.837579,3.276696908
Surfberry,34.21586,-77.80849,21.21354621
,44.35767,-89.0849,85.48781312
,30.050133,-90.6847,9.415305088
,32.947918,-96.730515,14.40301013
,44.447193,-88.06953,47.11080069
,30.2864,-95.48242,40.59361869
,41.252495,-122.13904,82.6759955
,39.004615,-77.951666,20.84519357
,37.824654,-122.00271,59.20005644
,40.494778,-74.46346,59.45474744
,34.424305,-119.70531,54.4273636
,42.717045,-89.001686,84.91411546
,43.18592,-95.854225,35.11978229
,41.33524,-71.90697,13.43543137
,29.568731,-97.94904,36.64941572
,60.10214,-149.44048,27.49231221
,42.670773,-72.54766,21.6830346
,36.40726,-105.57379,52.47283552
,38.6249832,-90.1879459,73.06493844
Campus Kitchen Collegedale,35.053,-85.0502,16.64678053
Steak,NA,NA,14.83173945
Health Pub Restaurant,40.73673,-73.98175,24.69503428
Cafe Evergreen,27.116854,-82.44975,37.14376314
India Diner,28.310096,-81.4652849,97.80790323
Connections Cafe,40.24253,-79.23844,79.23977307
Events By Momo,NA,NA,45.89861032
Finagle A Bagel,42.478433,-70.907279,19.04137537
Simple Simon's Pizza,NA,-99.8667552,4.400022016
Jeffrey's Bistro,41.312256,-105.59508,17.87799949
Metaphor,40.715879,-74.007477,40.04108463
Boba House,36.06951,-79.805697,16.68723516
Planet Smoothie,28.450162,-81.402655,8.610577979
Layla Mediterranean Grill,40.666344,-111.82223,34.27146249
Haleiwa Bowls,21.59136,-158.10263,4.50166653
Qdoba Mexican Grill,40.0692541,-76.336701,10.68184197
Mr Goodcents Subs Pastas,39.35175,-94.76338,43.84790487
Crazy Cupz - Closed,42.70014,-74.92431,87.33811001
Black Angus Restaurant,38.496443,-121.426243,34.03270405
The Old Spaghetti Factory,40.2561676,-111.6483986,28.2301453
Heart of Sedona Coffee,34.8627,-111.78422,32.64930727
Pizza Pro,37.189746,-89.66737,87.02433195
Slappy Cakes Maui,20.94697,-156.68784,4.812730346
Brown Sugar Cafe,NA,NA,27.06082417
Blissful Sweet Cakes,NA,NA,18.50305516
Ella's Pizza,38.897848,-77.024402,63.41672501
Hands Off My Cheese LLC,44.33776,-72.75639,89.43169822
Jamba Juice,37.691185,-121.774515,39.44926021
Villa Pizza,47.278335,-122.248554,41.14419022
Truly Organic Pizza - Closed,26.271685,-81.79868,4.683763952
Red Crane Restaurant,37.78262,-122.4712,95.95410564
Samuel Mancino's Italian Eatery,35.957987,-85.030951,47.18526231
Ivar's,47.86299,-122.283595,33.04285016
Salad World,39.750002,-104.993129,34.40395452
Mazzio's Pizza,34.121275,-93.084101,11.2842356
Maui Kombucha,20.914211,-156.32356,18.44176273
Tap Roots Coffee Shop,46.59052,-90.88825,35.62118947
Doomie's Home Cookin',34.09413137,-118.327614,18.43182813
Clean Eating With Katie,NA,NA,53.88546148
Sweetgreen,NA,NA,15.7588029
Country Life,NA,NA,40.27010507
Liquid Earth,NA,NA,35.94663138
Loving Hut,NA,NA,38.12446287
Bless Your Heart Restaurant - Closed,33.577435,-101.89468,27.55423241
El Patio Mexican Restaurant,36.61187,-93.23067,97.85751042
O'charley's,42.424935,-83.429376,51.34034314
Eden Alley Cafe,NA,NA,40.19121178
A Spoonful of Sugar,26.130882,-81.771823,10.95600152
No Fish Go Fish,NA,NA,58.49287566
Shar's SALAD Shoppe,NA,NA,86.05478513
Cacao Tree Cafe,NA,NA,98.42390915
Prasino,41.976147,-87.86611,19.01566278
Pablo's Pizza,NA,NA,77.18989821
Stella Notte Restaurant Lounge,44.588646,-72.7914,16.19884212
Sluggo's,NA,NA,56.65758068
Gandhi Palace,33.80342,-117.91428,12.81306717
Signature India,NA,NA,94.49205728
Red Robin,36.779729,-119.788425,84.10394296
Tubby's Grilled Submarines - Rochester Hills,42.638069,-83.095225,45.06839126
Donut Palace - Carrollton,33.009424,-96.887163,49.14586739
Smoothie King,37.55181,-77.453016,35.61537641
The Good Evil Wrap Company,45.46438,-122.57908,56.17818454
City Caf?,40.44329699,-79.99620726,45.30750725
Pita Principle,NA,NA,78.08260915
El Senor Sol,NA,NA,93.29103806
Gallo's Italian Specialities,39.8829258,-75.3362024,81.48325739
Earth Fare,36.21686001,-81.67612254,62.61950296
Krista's Raw Juice,39.878372,-74.95654,45.98952933
Seasons 52,39.042633,-77.11136,45.29019161
,NA,NA,98.17247885
,47.631557,-122.13656,34.00523877
Celis,NA,NA,74.74032209
Woodlands Indian Cusine,36.138123,-86.82041,96.4610418
Shari's Restaurants,NA,-122.759224,12.30946559
Get Real Cafe,44.8277,-87.38427,10.07624781
,34.009445,-118.492584,2.35360469
Cielito Lindo,26.1813431,-80.1458516,30.78094824
Charles Plaza,39.956502,-75.155845,14.39033908
Joe's Shack,30.26453561,-98.05866338,14.27645589
,21.919014,-159.50142,43.62690482
,35.658794,-105.97471,90.13401137
The Smoothie Room,28.51576424,-81.3775519,27.91087063
Fastframe,34.090627,-118.386225,50.37351573
Joi Cafe,34.151032,-118.823689,33.73854917
,NA,NA,2.01125942
Wings To Go,32.9947996,-96.7287895,55.49221979
Blue Firmament Holistic Center,NA,NA,54.80298842
Acai-me,NA,NA,46.16421115
Dibs Cafe,44.05246183,-91.6375635,54.26657662
Fat Raddish,46.81099,-90.81587,64.00814216
Pizza Factory,38.5306973,-118.6246532,47.06817679
Seasons Cafe,38.52429,-105.98951,96.03500663
Pizza Pro,36.14127,-89.38261,33.1890041
Corner Bakery Cafe,39.388214,-76.73606,65.8283465
Daphne's Greek Cafe,33.899601,-117.55564,49.78243997
